2010000103	1	0	0	0	0	0	0	0	1	0	0.852988691	0.178571429	0	26.007
2010000105	1	0	0	0	0	0	0	0	1	0	0.851373183	0.178571429	0	25.053
2010000102	1	0	0	0	0	0	0	0	1	0	0.8546042	0.178571429	0	26.426
2010000104	1	0	0	0	0	0	0	0	1	0	0.851373183	0.178571429	0	23.393
2010000101	1	0	0	0	0	0	0	0	1	0	0.8546042	0.732142857	0	24.547
2010000106	1	0	0	0	0	0	0	0	1	0	0.851373183	0.178571429	0	25.493
2010000131	1	0	0	0	0	0	0	0	1	0	0.831987076	0.178571429	0	25.372
2010000132	1	0	0	0	0	0	0	0	1	0	0.016155089	0.178571429	0	0.635
2010000132	1	0	0	0	0	0	0	0	1	0	0.016155089	0.178571429	0	0.635
2010000201	1	0	0	0	0	0	0	0	1	0	0.851373183	0.178571429	0	25.656
2010000204	1	0	0	0	0	0	0	0	1	0	0.851373183	0.178571429	0	26.729
2010000205	1	0	0	0	0	0	0	0	1	0	0.851373183	0.178571429	0	26.754
2010000202	1	0	0	0	0	0	0	0	1	0	0.851373183	0.178571429	0	25.846
2010000203	1	0	0	0	0	0	0	0	1	0	0.851373183	0.178571429	0	26.695
2010000206	1	0	0	0	0	0	0	0	1	0	0.851373183	0.178571429	0	26.782
2010001204	0	1	0	0	0	0	0	0	1	0	0.82552504	0.357142857	0	18.163
2010001208	0	1	0	0	0	0	0	0	1	0	0.82552504	1	0	24.627
2010001245	0	1	0	0	0	0	0	0	1	0	0.725363489	1	0	10.543
2010001246	0	1	0	0	0	0	0	0	1	0	0.095315024	1	0	1.51
2010001207	0	1	0	0	0	0	0	0	1	0	0.82552504	1	0	24.491
2010001203	0	1	0	0	0	0	0	0	1	0	0.82552504	0.357142857	0	18.166
2010001231	0	1	0	0	0	0	0	0	1	0	0.82552504	1	0	11.826
2010001232	0	1	0	0	0	0	0	0	1	0	0.82552504	1	0	12.159
2010001233	0	1	0	0	0	0	0	0	1	0	0.82552504	1	0	12.574
2010001234	0	1	0	0	0	0	0	0	1	0	0.82552504	1	0	12.053
2010001206	0	1	0	0	0	0	0	0	1	0	0.82552504	1	0	23.985
2010001235	0	1	0	0	0	0	0	0	1	0	0.709208401	0.357142857	0	15.619
2010001236	0	1	0	0	0	0	0	0	1	0	0.111470113	0.357142857	0	2.544
2010001237	0	1	0	0	0	0	0	0	1	0	0.709208401	0.357142857	0	15.619
2010001238	0	1	0	0	0	0	0	0	1	0	0.111470113	0.357142857	0	2.544
2010001239	0	1	0	0	0	0	0	0	1	0	0.709208401	0.357142857	0	15.621
2010001240	0	1	0	0	0	0	0	0	1	0	0.111470113	0.357142857	0	2.545
2010001241	0	1	0	0	0	0	0	0	1	0	0.709208401	0.357142857	0	15.619
2010001242	0	1	0	0	0	0	0	0	1	0	0.111470113	0.357142857	0	2.544
2010001243	0	1	0	0	0	0	0	0	1	0	0.725363489	0.357142857	0	16.829
2010001244	0	1	0	0	0	0	0	0	1	0	0.095315024	0.357142857	0	2.309
2010001205	0	1	0	0	0	0	0	0	1	0	0.82552504	0.357142857	0	29.138
2010001202	0	1	0	0	0	0	0	0	1	0	0.82552504	0.357142857	0	18.163
2010001201	0	1	0	0	0	0	0	0	1	0	0.82552504	0.357142857	0	18.163
2010019705	1	0	0	0	0	0	0	0	1	0	1	0.446428571	0	44.01
2010019736	1	0	0	0	0	0	0	0	1	0	1	0.446428571	0	15.415
2010019737	1	0	0	0	0	0	0	0	1	0	1	0.446428571	0	0.24
2010019734	1	0	0	0	0	0	0	0	1	0	1	0.446428571	0	14.725
2010019735	1	0	0	0	0	0	0	0	1	0	1	0.446428571	0	15.747
2010019731	1	0	0	0	0	0	0	0	1	0	0.877221325	0.446428571	0	24.89
2010019732	1	0	0	0	0	0	0	0	1	0	0.117932149	0.446428571	0	3.465
2010019733	1	0	0	0	0	0	0	0	1	0	1	0.446428571	0	15.655
2010019702	1	0	0	0	0	0	0	0	1	0	1	0.446428571	0	21.954
2010019807	1	0	0	0	0	0	0	0	1	0	1	0.446428571	0	25.015
2010019801	1	0	0	0	0	0	0	0	1	0	1	0.446428571	0	23.763
2010019805	1	0	0	0	0	0	0	0	1	0	1	0.446428571	0	23.942
2010019806	1	0	0	0	0	0	0	0	1	0	1	0.446428571	0	23.935
2010019803	1	0	0	0	0	0	0	0	1	0	1	0.446428571	0	23.931
2010019802	1	0	0	0	0	0	0	0	1	0	1	0.446428571	0	23.939
2010019804	1	0	0	0	0	0	0	0	1	0	1	0.446428571	0	23.939
2010003208	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.529
2010003212	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.487
2010003210	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.445
2010003209	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.451
2010003206	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.44
2010003201	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.445
2010003202	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.55
2010003203	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.451
2010003204	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.445
2010003205	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.535
2010003213	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.482
2010003214	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.582
2010003207	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.445
2010003211	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.503
2010003310	0	0	0	1	0	0	0	0	0	1	0.82552504	0.732142857	1	11.445
2010003311	0	0	0	1	0	0	0	0	0	1	0.82552504	0.732142857	1	11.445
2010003312	0	0	0	1	0	0	0	0	0	1	0.82552504	0.732142857	1	24.192
2010003301	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.482
2010003302	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.487
2010003303	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.613
2010003304	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.487
2010003305	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.487
2010003306	0	0	0	1	0	0	0	0	0	1	0.82552504	0.589285714	1	11.487
2010003307	0	0	0	1	0	0	0	0	0	1	0.82552504	0.732142857	1	11.487
2010003308	0	0	0	1	0	0	0	0	0	1	0.82552504	0.732142857	1	11.487
2010003309	0	0	0	1	0	0	0	0	0	1	0.82552504	0.732142857	1	11.487
2010003331	0	0	0	1	0	0	0	0	0	1	0.817447496	0	1	21.816
2010003332	0	0	0	1	0	0	0	0	0	1	0.82552504	0.732142857	1	2.161
2010003401	0	0	0	1	0	0	0	0	0	0	0.770597738	0.446428571	1	22.786
2010003402	0	0	0	1	0	0	0	0	0	0	0.770597738	0.446428571	1	22.795
2010003406	0	0	0	1	0	0	0	0	0	0	0.770597738	0.446428571	1	22.789
2010003405	0	0	0	1	0	0	0	0	0	0	0.770597738	0.446428571	1	22.8
2010003403	0	0	0	1	0	0	0	0	0	0	0.770597738	0.446428571	1	22.8
2010003407	0	0	0	1	0	0	0	0	0	0	0.770597738	0.446428571	1	22.792
2010003404	0	0	0	1	0	0	0	0	0	0	0.770597738	0.446428571	1	22.783
2010003606	0	0	0	1	0	0	0	0	0	0	0.770597738	0.446428571	1	22.797
2010003604	0	0	0	1	0	0	0	0	0	0	0.770597738	0.446428571	1	22.789
2010003607	0	0	0	1	0	0	0	0	0	0	0.770597738	0.446428571	1	22.795
2010003602	0	0	0	1	0	0	0	0	0	0	0.770597738	0.446428571	1	22.8
2010003605	0	0	0	1	0	0	0	0	0	0	0.770597738	0.446428571	1	22.786
2010003603	0	0	0	1	0	0	0	0	0	0	0.770597738	0.446428571	1	22.789
2010003601	0	0	0	1	0	0	0	0	0	0	0.770597738	0.446428571	1	22.795
2010004602	0	0	1	0	0	0	0	0	1	0	0.967689822	0.732142857	1	21.17
2010004605	0	0	1	0	0	0	0	0	1	0	0.967689822	0.732142857	1	25.696
2010004601	0	0	1	0	0	0	0	0	1	0	0.969305331	0.732142857	1	29.527
2010004604	0	0	1	0	0	0	0	0	1	0	0.967689822	0.732142857	1	23.984
2010004607	0	0	1	0	0	0	0	0	1	0	0.967689822	0.732142857	1	27.362
2010004606	0	0	1	0	0	0	0	0	1	0	0.967689822	0.357142857	1	27.28
2010004603	0	0	1	0	0	0	0	0	1	0	0.967689822	0.910714286	1	22.442
2010004704	0	0	1	0	0	0	0	0	1	0	0.967689822	0.910714286	1	28.634
2010004703	0	0	1	0	0	0	0	0	1	0	0.967689822	0.910714286	1	28.209
2010004702	0	0	1	0	0	0	0	0	1	0	0.967689822	0.910714286	1	28.035
2010004731	0	0	1	0	0	0	0	0	1	0	0.967689822	0.732142857	1	13.823
2010004732	0	0	1	0	0	0	0	0	1	0	0.967689822	0.732142857	1	14.194
2010004705	0	0	1	0	0	0	0	0	1	0	0.967689822	0.732142857	1	29.868
2010004701	0	0	1	0	0	0	0	0	1	0	0.967689822	0.732142857	1	28.017
2010004801	0	0	1	0	0	0	0	0	1	0	0.967689822	0.732142857	1	30.272
2010004804	0	0	1	0	0	0	0	0	1	0	0.967689822	0.535714286	1	60.504
