,Machine,Start,Finish,Duration,job_id
102,2.0,862.0,893.0,31.0,2
103,2.0,1334.0,1371.0,37.0,3
104,2.0,1880.0,1965.0,85.0,4
105,2.0,81.0,165.0,84.0,5
106,2.0,1017.0,1024.0,7.0,6
107,2.0,459.0,513.0,54.0,7
108,2.0,822.0,862.0,40.0,8
109,2.0,1434.0,1529.0,95.0,9
110,2.0,165.0,262.0,97.0,10
111,2.0,2315.0,2359.0,44.0,11
112,2.0,1780.0,1784.0,4.0,12
113,2.0,2471.0,2517.0,46.0,13
114,2.0,812.0,822.0,10.0,14
115,2.0,574.0,637.0,63.0,15
116,2.0,736.0,812.0,76.0,16
117,2.0,1681.0,1704.0,23.0,17
118,2.0,2624.0,2719.0,95.0,18
119,2.0,330.0,403.0,73.0,19
120,2.0,2085.0,2163.0,78.0,20
121,2.0,937.0,983.0,46.0,21
122,2.0,2275.0,2315.0,40.0,22
123,2.0,983.0,1017.0,34.0,23
124,2.0,1216.0,1308.0,92.0,24
125,2.0,1084.0,1126.0,42.0,25
126,2.0,403.0,459.0,56.0,26
127,2.0,933.0,937.0,4.0,27
128,2.0,1371.0,1434.0,63.0,28
129,2.0,2359.0,2452.0,93.0,29
130,2.0,1704.0,1776.0,72.0,30
131,2.0,1135.0,1198.0,63.0,31
132,2.0,2783.0,2845.0,62.0,32
133,2.0,544.0,574.0,30.0,33
134,2.0,1994.0,2085.0,91.0,34
135,2.0,2179.0,2275.0,96.0,35
136,2.0,2517.0,2570.0,53.0,36
137,2.0,2452.0,2471.0,19.0,37
138,2.0,893.0,933.0,40.0,38
139,2.0,1308.0,1322.0,14.0,39
140,2.0,2163.0,2179.0,16.0,40
141,2.0,1529.0,1595.0,66.0,41
142,2.0,2570.0,2624.0,54.0,42
143,2.0,262.0,316.0,54.0,43
144,2.0,2845.0,2909.0,64.0,44
145,2.0,1595.0,1681.0,86.0,45
146,2.0,513.0,544.0,31.0,46
147,2.0,637.0,736.0,99.0,47
148,2.0,45.0,55.0,10.0,48
149,2.0,2719.0,2721.0,2.0,49
150,3.0,330.0,404.0,74.0,0
151,3.0,2949.0,2978.0,29.0,1
152,3.0,893.0,970.0,77.0,2
153,3.0,1561.0,1575.0,14.0,3
154,3.0,1965.0,1995.0,30.0,4
155,3.0,165.0,179.0,14.0,5
156,3.0,1233.0,1281.0,48.0,6
157,3.0,515.0,516.0,1.0,7
158,3.0,862.0,866.0,4.0,8
159,3.0,1599.0,1670.0,71.0,9
160,3.0,262.0,316.0,54.0,10
161,3.0,2382.0,2412.0,30.0,11
162,3.0,1923.0,1965.0,42.0,12
163,3.0,2597.0,2640.0,43.0,13
164,3.0,824.0,857.0,33.0,14
165,3.0,650.0,682.0,32.0,15
166,3.0,812.0,824.0,12.0,16
167,3.0,1761.0,1829.0,68.0,17
168,3.0,2719.0,2727.0,8.0,18
169,3.0,404.0,486.0,82.0,19
170,3.0,2170.0,2197.0,27.0,20
171,3.0,1114.0,1173.0,59.0,21
172,3.0,2362.0,2382.0,20.0,22
173,3.0,1173.0,1233.0,60.0,23
174,3.0,1404.0,1480.0,76.0,24
175,3.0,1281.0,1325.0,44.0,25
176,3.0,486.0,515.0,29.0,26
177,3.0,1046.0,1114.0,68.0,27
178,3.0,1575.0,1599.0,24.0,28
179,3.0,2452.0,2498.0,46.0,29
180,3.0,1829.0,1923.0,94.0,30
181,3.0,1325.0,1404.0,79.0,31
182,3.0,2845.0,2913.0,68.0,32
183,3.0,601.0,650.0,49.0,33
184,3.0,2085.0,2170.0,85.0,34
185,3.0,2275.0,2362.0,87.0,35
186,3.0,2640.0,2657.0,17.0,36
187,3.0,2498.0,2597.0,99.0,37
188,3.0,970.0,1046.0,76.0,38
189,3.0,1480.0,1561.0,81.0,39
190,3.0,2197.0,2249.0,52.0,40
191,3.0,1670.0,1694.0,24.0,41
192,3.0,2657.0,2714.0,57.0,42
193,3.0,316.0,324.0,8.0,43
194,3.0,2913.0,2949.0,36.0,44
195,3.0,1694.0,1761.0,67.0,45
196,3.0,544.0,601.0,57.0,46
197,3.0,736.0,802.0,66.0,47
198,3.0,55.0,60.0,5.0,48
199,3.0,2727.0,2796.0,69.0,49
200,4.0,499.0,574.0,75.0,0
201,4.0,3027.0,3070.0,43.0,1
202,4.0,1003.0,1073.0,70.0,2
203,4.0,1651.0,1662.0,11.0,3
204,4.0,2149.0,2213.0,64.0,4
205,4.0,179.0,267.0,88.0,5
206,4.0,1281.0,1375.0,94.0,6
207,4.0,628.0,637.0,9.0,7
208,4.0,974.0,1003.0,29.0,8
209,4.0,1747.0,1805.0,58.0,9
210,4.0,316.0,406.0,90.0,10
211,4.0,2438.0,2516.0,78.0,11
212,4.0,2086.0,2149.0,63.0,12
213,4.0,2640.0,2674.0,34.0,13
214,4.0,903.0,974.0,71.0,14
215,4.0,772.0,821.0,49.0,15
216,4.0,834.0,903.0,69.0,16
217,4.0,1916.0,2013.0,97.0,17
218,4.0,2789.0,2799.0,10.0,18
219,4.0,574.0,617.0,43.0,19
220,4.0,2283.0,2305.0,22.0,20
221,4.0,1173.0,1189.0,16.0,21
222,4.0,2407.0,2438.0,31.0,22
223,4.0,1233.0,1255.0,22.0,23
224,4.0,1480.0,1542.0,62.0,24
225,4.0,1375.0,1389.0,14.0,25
226,4.0,617.0,628.0,11.0,26
227,4.0,1114.0,1160.0,46.0,27
228,4.0,1662.0,1747.0,85.0,28
229,4.0,2516.0,2575.0,59.0,29
230,4.0,2013.0,2086.0,73.0,30
231,4.0,1404.0,1426.0,22.0,31
232,4.0,2913.0,2983.0,70.0,32
233,4.0,720.0,772.0,52.0,33
234,4.0,2213.0,2283.0,70.0,34
235,4.0,2362.0,2407.0,45.0,35
236,4.0,2674.0,2719.0,45.0,36
237,4.0,2597.0,2634.0,37.0,37
238,4.0,1073.0,1075.0,2.0,38
239,4.0,1561.0,1651.0,90.0,39
240,4.0,2305.0,2307.0,2.0,40
241,4.0,1805.0,1845.0,40.0,41
242,4.0,2719.0,2789.0,70.0,42
243,4.0,406.0,499.0,93.0,43
244,4.0,2983.0,3027.0,44.0,44
245,4.0,1845.0,1916.0,71.0,45
246,4.0,637.0,720.0,83.0,46
247,4.0,821.0,834.0,13.0,47
248,4.0,60.0,63.0,3.0,48
249,4.0,2799.0,2898.0,99.0,49
250,5.0,574.0,601.0,27.0,0
251,5.0,3093.0,3191.0,98.0,1
252,5.0,1180.0,1242.0,62.0,2
253,5.0,1736.0,1753.0,17.0,3
254,5.0,2213.0,2248.0,35.0,4
255,5.0,267.0,338.0,71.0,5
256,5.0,1394.0,1488.0,94.0,6
257,5.0,670.0,728.0,58.0,7
258,5.0,1103.0,1180.0,77.0,8
259,5.0,1843.0,1872.0,29.0,9
260,5.0,406.0,467.0,61.0,10
261,5.0,2516.0,2557.0,41.0,11
262,5.0,2159.0,2206.0,47.0,12
263,5.0,2718.0,2720.0,2.0,13
264,5.0,1087.0,1103.0,16.0,14
265,5.0,921.0,962.0,41.0,15
266,5.0,1028.0,1087.0,59.0,16
267,5.0,2013.0,2040.0,27.0,17
268,5.0,2885.0,2903.0,18.0,18
269,5.0,617.0,650.0,33.0,19
270,5.0,2333.0,2334.0,1.0,20
271,5.0,1280.0,1379.0,99.0,21
272,5.0,2450.0,2453.0,3.0,22
273,5.0,1379.0,1394.0,15.0,23
274,5.0,1641.0,1686.0,45.0,24
275,5.0,1488.0,1570.0,82.0,25
276,5.0,650.0,670.0,20.0,26
277,5.0,1269.0,1280.0,11.0,27
278,5.0,1753.0,1843.0,90.0,28
279,5.0,2575.0,2640.0,65.0,29
280,5.0,2086.0,2159.0,73.0,30
281,5.0,1570.0,1641.0,71.0,31
282,5.0,2983.0,3009.0,26.0,32
283,5.0,824.0,921.0,97.0,33
284,5.0,2283.0,2333.0,50.0,34
285,5.0,2407.0,2450.0,43.0,35
286,5.0,2720.0,2727.0,7.0,36
287,5.0,2640.0,2718.0,78.0,37
288,5.0,1242.0,1269.0,27.0,38
289,5.0,1686.0,1736.0,50.0,39
290,5.0,2334.0,2404.0,70.0,40
291,5.0,1872.0,1937.0,65.0,41
292,5.0,2789.0,2885.0,96.0,42
293,5.0,499.0,526.0,27.0,43
294,5.0,3027.0,3093.0,66.0,44
295,5.0,1937.0,1955.0,18.0,45
296,5.0,728.0,824.0,96.0,46
297,5.0,962.0,1028.0,66.0,47
298,5.0,63.0,145.0,82.0,48
299,5.0,2903.0,2926.0,23.0,49
300,6.0,619.0,688.0,69.0,0
301,6.0,3191.0,3219.0,28.0,1
302,6.0,1250.0,1345.0,95.0,2
303,6.0,1806.0,1844.0,38.0,3
304,6.0,2248.0,2337.0,89.0,4
305,6.0,338.0,357.0,19.0,5
306,6.0,1569.0,1575.0,6.0,6
307,6.0,805.0,857.0,52.0,7
308,6.0,1180.0,1250.0,70.0,8
309,6.0,1882.0,1886.0,4.0,9
310,6.0,467.0,548.0,81.0,10
311,6.0,2621.0,2622.0,1.0,11
312,6.0,2206.0,2242.0,36.0,12
313,6.0,2720.0,2750.0,30.0,13
314,6.0,1159.0,1172.0,13.0,14
315,6.0,964.0,1054.0,90.0,15
316,6.0,1129.0,1159.0,30.0,16
317,6.0,2058.0,2124.0,66.0,17
318,6.0,2946.0,2974.0,28.0,18
319,6.0,688.0,724.0,36.0,19
320,6.0,2429.0,2467.0,38.0,20
321,6.0,1465.0,1513.0,48.0,21
322,6.0,2524.0,2621.0,97.0,22
323,6.0,1513.0,1569.0,56.0,23
324,6.0,1686.0,1778.0,92.0,24
325,6.0,1575.0,1668.0,93.0,25
326,6.0,724.0,805.0,81.0,26
327,6.0,1441.0,1465.0,24.0,27
328,6.0,1844.0,1882.0,38.0,28
329,6.0,2640.0,2679.0,39.0,29
330,6.0,2159.0,2192.0,33.0,30
331,6.0,1668.0,1675.0,7.0,31
332,6.0,3048.0,3123.0,75.0,32
333,6.0,921.0,964.0,43.0,33
334,6.0,2337.0,2429.0,92.0,34
335,6.0,2480.0,2524.0,44.0,35
336,6.0,2750.0,2785.0,35.0,36
337,6.0,2718.0,2720.0,2.0,37
338,6.0,1345.0,1441.0,96.0,38
339,6.0,1778.0,1806.0,28.0,39
340,6.0,2467.0,2480.0,13.0,40
341,6.0,1937.0,2004.0,67.0,41
342,6.0,2885.0,2946.0,61.0,42
343,6.0,548.0,619.0,71.0,43
344,6.0,3123.0,3143.0,20.0,44
345,6.0,2004.0,2058.0,54.0,45
346,6.0,857.0,910.0,53.0,46
347,6.0,1054.0,1129.0,75.0,47
348,6.0,145.0,203.0,58.0,48
349,6.0,2974.0,3048.0,74.0,49
350,7.0,688.0,753.0,65.0,0
351,7.0,3222.0,3243.0,21.0,1
352,7.0,1355.0,1415.0,60.0,2
353,7.0,1981.0,2053.0,72.0,3
354,7.0,2337.0,2341.0,4.0,4
355,7.0,357.0,442.0,85.0,5
356,7.0,1647.0,1694.0,47.0,6
357,7.0,857.0,937.0,80.0,7
358,7.0,1284.0,1355.0,71.0,8
359,7.0,2056.0,2082.0,26.0,9
360,7.0,548.0,621.0,73.0,10
361,7.0,2705.0,2741.0,36.0,11
362,7.0,2283.0,2321.0,38.0,12
363,7.0,2819.0,2832.0,13.0,13
364,7.0,1218.0,1284.0,66.0,14
365,7.0,1054.0,1136.0,82.0,15
366,7.0,1216.0,1218.0,2.0,16
367,7.0,2149.0,2225.0,76.0,17
368,7.0,2974.0,3003.0,29.0,18
369,7.0,753.0,843.0,90.0,19
370,7.0,2500.0,2536.0,36.0,20
371,7.0,1537.0,1569.0,32.0,21
372,7.0,2621.0,2705.0,84.0,22
373,7.0,1569.0,1647.0,78.0,23
374,7.0,1826.0,1920.0,94.0,24
375,7.0,1694.0,1739.0,45.0,25
376,7.0,843.0,857.0,14.0,26
377,7.0,1465.0,1537.0,72.0,27
378,7.0,2053.0,2056.0,3.0,28
379,7.0,2741.0,2759.0,18.0,29
380,7.0,2225.0,2283.0,58.0,30
381,7.0,1739.0,1826.0,87.0,31
382,7.0,3123.0,3153.0,30.0,32
383,7.0,974.0,1047.0,73.0,33
384,7.0,2429.0,2500.0,71.0,34
385,7.0,2559.0,2564.0,5.0,35
386,7.0,2832.0,2909.0,77.0,36
387,7.0,2759.0,2819.0,60.0,37
388,7.0,1441.0,1447.0,6.0,38
389,7.0,1920.0,1981.0,61.0,39
390,7.0,2536.0,2559.0,23.0,40
391,7.0,2082.0,2111.0,29.0,41
392,7.0,2946.0,2948.0,2.0,42
393,7.0,621.0,688.0,67.0,43
394,7.0,3153.0,3222.0,69.0,44
395,7.0,2111.0,2149.0,38.0,45
396,7.0,937.0,974.0,37.0,46
397,7.0,1136.0,1216.0,80.0,47
398,7.0,203.0,254.0,51.0,48
399,7.0,3048.0,3082.0,34.0,49
400,8.0,753.0,842.0,89.0,0
401,8.0,3243.0,3284.0,41.0,1
402,8.0,1435.0,1451.0,16.0,2
403,8.0,2053.0,2060.0,7.0,3
404,8.0,2500.0,2584.0,84.0,4
405,8.0,442.0,495.0,53.0,5
406,8.0,1708.0,1764.0,56.0,6
407,8.0,964.0,1035.0,71.0,7
408,8.0,1395.0,1435.0,40.0,8
409,8.0,2129.0,2146.0,17.0,9
410,8.0,621.0,654.0,33.0,10
411,8.0,2832.0,2835.0,3.0,11
412,8.0,2449.0,2500.0,51.0,12
413,8.0,2909.0,2985.0,76.0,13
414,8.0,1393.0,1395.0,2.0,14
415,8.0,1154.0,1217.0,63.0,15
416,8.0,1309.0,1393.0,84.0,16
417,8.0,2296.0,2351.0,55.0,17
418,8.0,3072.0,3075.0,3.0,18
419,8.0,843.0,925.0,82.0,19
420,8.0,2651.0,2697.0,46.0,20
421,8.0,1593.0,1651.0,58.0,21
422,8.0,2808.0,2832.0,24.0,22
423,8.0,1651.0,1708.0,57.0,23
424,8.0,1932.0,1991.0,59.0,24
425,8.0,1764.0,1850.0,86.0,25
426,8.0,925.0,964.0,39.0,26
427,8.0,1538.0,1593.0,55.0,27
428,8.0,2060.0,2129.0,69.0,28
429,8.0,2835.0,2871.0,36.0,29
430,8.0,2351.0,2449.0,98.0,30
431,8.0,1850.0,1932.0,82.0,31
432,8.0,3157.0,3201.0,44.0,32
433,8.0,1084.0,1154.0,70.0,33
434,8.0,2584.0,2651.0,67.0,34
435,8.0,2734.0,2808.0,74.0,35
436,8.0,2985.0,3046.0,61.0,36
437,8.0,2871.0,2909.0,38.0,37
438,8.0,1451.0,1538.0,87.0,38
439,8.0,1991.0,2026.0,35.0,39
440,8.0,2697.0,2734.0,37.0,40
441,8.0,2146.0,2244.0,98.0,41
442,8.0,3046.0,3072.0,26.0,42
443,8.0,688.0,737.0,49.0,43
444,8.0,3222.0,3234.0,12.0,44
445,8.0,2244.0,2296.0,52.0,45
446,8.0,1035.0,1084.0,49.0,46
447,8.0,1217.0,1309.0,92.0,47
448,8.0,254.0,297.0,43.0,48
449,8.0,3082.0,3157.0,75.0,49
450,9.0,842.0,925.0,83.0,0
451,9.0,3284.0,3287.0,3.0,1
452,9.0,1588.0,1687.0,99.0,2
453,9.0,2249.0,2336.0,87.0,3
454,9.0,2671.0,2731.0,60.0,4
455,9.0,495.0,587.0,92.0,5
456,9.0,1937.0,2012.0,75.0,6
457,9.0,1091.0,1144.0,53.0,7
458,9.0,1558.0,1588.0,30.0,8
459,9.0,2369.0,2428.0,59.0,9
460,9.0,654.0,749.0,95.0,10
461,9.0,2955.0,3040.0,85.0,11
462,9.0,2608.0,2671.0,63.0,12
463,9.0,3114.0,3135.0,21.0,13
464,9.0,1480.0,1558.0,78.0,14
465,9.0,1251.0,1323.0,72.0,15
466,9.0,1393.0,1480.0,87.0,16
467,9.0,2509.0,2561.0,52.0,17
468,9.0,3191.0,3230.0,39.0,18
469,9.0,925.0,1018.0,93.0,19
470,9.0,2800.0,2822.0,22.0,20
471,9.0,1790.0,1872.0,82.0,21
472,9.0,2934.0,2955.0,21.0,22
473,9.0,1872.0,1937.0,65.0,23
474,9.0,2140.0,2221.0,81.0,24
475,9.0,2012.0,2071.0,59.0,25
476,9.0,1018.0,1091.0,73.0,26
477,9.0,1716.0,1790.0,74.0,27
478,9.0,2336.0,2369.0,33.0,28
479,9.0,3040.0,3093.0,53.0,29
480,9.0,2561.0,2608.0,47.0,30
481,9.0,2071.0,2140.0,69.0,31
482,9.0,3234.0,3245.0,11.0,32
483,9.0,1220.0,1251.0,31.0,33
484,9.0,2731.0,2800.0,69.0,34
485,9.0,2867.0,2934.0,67.0,35
486,9.0,3135.0,3138.0,3.0,36
487,9.0,3093.0,3114.0,21.0,37
488,9.0,1687.0,1716.0,29.0,38
489,9.0,2221.0,2249.0,28.0,39
490,9.0,2822.0,2867.0,45.0,40
491,9.0,2428.0,2430.0,2.0,41
492,9.0,3138.0,3191.0,53.0,42
493,9.0,749.0,785.0,36.0,43
494,9.0,3245.0,3250.0,5.0,44
495,9.0,2430.0,2509.0,79.0,45
496,9.0,1144.0,1220.0,76.0,46
497,9.0,1323.0,1355.0,32.0,47
498,9.0,297.0,384.0,87.0,48
499,9.0,3230.0,3234.0,4.0,49
